"lake","doy","depth","year","date_time","chl_ugL","do_mgL","do_percent","temp","pH","phyco_cells","SPC","flag"
"R",206,7.25,2022,NA,5.795,0.71,6.05,5.62,5.64,768.5,17.5,NA
"T",206,7.25,2022,NA,2.55,0.76,6.2,4.335,5.295,684,15.5,NA
"L",207,7.25,2022,NA,10.16,0.70875,5.9875,5.555,5.56625,1641.5,27.875,NA
"R",207,7.25,2022,NA,5.4225,0.70125,5.9875,5.62375,5.66375,761,17.5,NA
"T",207,7.25,2022,NA,2.49,0.7525,6.15,4.33,5.34,663.375,15.5,NA
"L",208,7.25,2022,NA,9.925,0.7025,5.925,5.555,5.6125,1599,28.25,NA
"R",208,7.25,2022,NA,5.05,0.6925,5.925,5.6275,5.6875,753.5,17.5,NA
"T",208,7.25,2022,NA,2.43,0.745,6.1,4.325,5.385,642.75,15.5,NA
"L",209,7.25,2022,NA,9.69,0.69625,5.8625,5.555,5.65875,1556.5,28.625,NA
"R",209,7.25,2022,NA,4.6775,0.68375,5.8625,5.63125,5.71125,746,17.5,NA
"T",209,7.25,2022,NA,2.37,0.7375,6.05,4.32,5.43,622.125,15.5,NA
"L",210,7.25,2022,NA,9.455,0.69,5.8,5.555,5.705,1514,29,NA
"R",210,7.25,2022,NA,4.305,0.675,5.8,5.635,5.735,738.5,17.5,NA
"T",210,7.25,2022,NA,2.31,0.73,6,4.315,5.475,601.5,15.5,NA
"L",211,7.25,2022,NA,7.85,0.7025,5.925,5.5075,5.7375,1286.5,31.5,NA
"R",211,7.25,2022,NA,4.3225,0.695,5.95,5.6375,5.7275,704,17.5,NA
"T",211,7.25,2022,NA,2.3675,0.7425,6.1,4.3225,5.445,634,15.5,NA
"L",212,7.25,2022,NA,6.245,0.715,6.05,5.46,5.77,1059,34,NA
"R",212,7.25,2022,NA,4.34,0.715,6.1,5.64,5.72,669.5,17.5,NA
"T",212,7.25,2022,NA,2.425,0.755,6.2,4.33,5.415,666.5,15.5,NA
"L",213,7.25,2022,NA,9,0.7,6,5.555,5.755,1358.5,31,NA
"R",213,7.25,2022,NA,3.74,0.69,5.85,5.64,5.725,707,18,NA
"T",213,7.25,2022,NA,2.655,0.735,6.05,4.325,5.535,659.5,15.5,NA
"L",214,7.25,2022,NA,9.525,0.685,5.8,5.64,5.735,1543,29.5,NA
"R",214,7.25,2022,NA,3.895,0.72,6.1,5.62,5.77,667.5,18.5,NA
"T",214,7.25,2022,NA,2.48,0.73,6,4.32,5.45,531.5,15.5,NA
"L",215,7.25,2022,NA,8.975,0.7,5.95,5.6575,5.83,1443.25,30,NA
"R",215,7.25,2022,NA,3.5975,0.7175,6.1,5.615,5.88,655.75,18.25,NA
"T",215,7.25,2022,NA,2.315,0.745,6.1,4.325,5.5175,566.75,16,NA
"L",216,7.25,2022,NA,8.425,0.715,6.1,5.675,5.925,1343.5,30.5,NA
"R",216,7.25,2022,NA,3.3,0.715,6.1,5.61,5.99,644,18,NA
"T",216,7.25,2022,NA,2.15,0.76,6.2,4.33,5.585,602,16.5,NA
"L",217,7.25,2022,NA,8.055,0.71,6.05,5.685,5.8725,1288.25,31.25,NA
"R",217,7.25,2022,NA,3.4075,0.715,6.075,5.595,5.9,652.75,18.25,NA
"T",217,7.25,2022,NA,2.29,0.7525,6.175,4.3475,5.535,620,16.25,NA
"L",218,7.25,2022,NA,7.685,0.705,6,5.695,5.82,1233,32,NA
"R",218,7.25,2022,NA,3.515,0.715,6.05,5.58,5.81,661.5,18.5,NA
"T",218,7.25,2022,NA,2.43,0.745,6.15,4.365,5.485,638,16,NA
"L",219,7.25,2022,NA,7.5875,0.71,6.025,5.68,5.81,1226,33,NA
"R",219,7.25,2022,NA,3.67,0.715,6.075,5.595,5.815,669,18.5,NA
"T",219,7.25,2022,NA,2.395,0.7525,6.175,4.35,5.5075,635.5,16.25,NA
"L",220,7.25,2022,NA,7.49,0.715,6.05,5.665,5.8,1219,34,NA
"R",220,7.25,2022,NA,3.825,0.715,6.1,5.61,5.82,676.5,18.5,NA
"T",220,7.25,2022,NA,2.36,0.76,6.2,4.335,5.53,633,16.5,NA
"L",153,7.5,2022,"2022-06-02 09:16:50",3.42,0.74,6.2,4.75,5.18,794,26,NA
"R",153,7.5,2022,"2022-06-02 08:49:50",10.79,0.75,6.2,4.44,5.2,1600,18,NA
"T",153,7.5,2022,"2022-06-02 09:58:50",2.77,0.75,6.2,4.21,4.93,572,14,NA
"L",154,7.5,2022,"2022-06-03 11:08:50",3.41,0.73,6.1,4.78,5.435,777,27,"pH"
"R",154,7.5,2022,"2022-06-03 10:44:50",3.94,0.7,5.8,4.38,5.53,890,20,"pH"
"T",154,7.5,2022,"2022-06-03 11:39:50",2.21,0.74,6.1,4.23,4.9525,533,14,"pH"
"L",155,7.5,2022,"2022-06-04 09:24:50",3.19,0.72,6,4.78,5.69,722,26,NA
"R",155,7.5,2022,"2022-06-04 09:00:50",4.68,0.76,6.3,4.38,5.86,853,19,NA
"T",155,7.5,2022,"2022-06-04 08:33:50",2.26,0.71,5.9,4.22,4.975,591,14,"pH"
"L",156,7.5,2022,"2022-06-05 09:29:50",3.34,0.72,6,4.78,5.57,726,27,NA
"R",156,7.5,2022,"2022-06-05 09:07:50",5.63,0.74,6.1,4.5,5.63,934,19,NA
"T",156,7.5,2022,"2022-06-05 08:40:50",2.13,0.47,3.8,4.2,4.9975,648,14,"pH"
"L",157,7.5,2022,"2022-06-06 09:11:50",3.08,0.72,6,4.8,5.4,730,29,NA
"R",157,7.5,2022,"2022-06-06 09:35:50",8.79,0.76,6.3,4.53,5.6,1337,19,NA
"T",157,7.5,2022,"2022-06-06 08:43:50",2.03,0.44,3.6,4.2,5.02,630,14,NA
"L",158,7.5,2022,"2022-06-07 09:38:50",3.26,0.7,5.9,4.83,5.42,365,25,NA
"R",158,7.5,2022,"2022-06-07 09:10:50",5.76,0.73,6.1,4.59,5.5,732,18,NA
"T",158,7.5,2022,"2022-06-07 08:44:50",2.02,0.44,3.7,4.24,5.16,221,14,NA
"L",159,7.5,2022,"2022-06-08 09:02:50",3.78,0.67,5.6,4.84,5.44,813,27,NA
"R",159,7.5,2022,"2022-06-08 08:38:50",10.3,0.45,3.8,4.61,5.42,1494,19,NA
"T",159,7.5,2022,"2022-06-08 09:40:50",1.95,0.62,5.1,4.23,5.23,547,14,NA
"L",160,7.5,2022,"2022-06-09 09:17:50",3.64,0.41,3.4,4.81,5.3,740,28,NA
"R",160,7.5,2022,"2022-06-09 09:44:50",6.49,0.68,5.6,4.58,5.45,1040,18,NA
"T",160,7.5,2022,"2022-06-09 10:30:50",1.94,0.51,4.2,4.24,5.12,507,14,NA
"L",161,7.5,2022,"2022-06-10 11:29:50",3.57,0.74,6.2,4.86,5.35,772,27,NA
"R",161,7.5,2022,"2022-06-10 11:00:50",7.28,0.73,6,4.57,5.41,1190,18,NA
"T",161,7.5,2022,"2022-06-10 12:24:50",1.92,0.75,6.2,4.22,5.08,509,14,NA
"L",162,7.5,2022,"2022-06-11 08:47:50",4.17,0.63,5.3,4.85,5.37,871,28,NA
"R",162,7.5,2022,"2022-06-11 12:25:50",19.6,0.73,6.1,4.78,5.49,2159,17,NA
"T",162,7.5,2022,"2022-06-11 13:02:50",2.01,0.73,6,4.22,5.18,505,14,NA
"L",163,7.5,2022,"2022-06-12 10:00:50",3.5,0.71,6,4.86,5.38,771,28,NA
"R",163,7.5,2022,"2022-06-12 09:36:50",7.37,0.53,4.5,4.79,5.31,1201,17,NA
"T",163,7.5,2022,"2022-06-12 10:30:50",2.41,0.73,6,4.22,5.14,572,14,NA
"L",164,7.5,2022,"2022-06-13 10:43:20",4.63,0.7,5.9,4.84,5.42,866,31,NA
"R",164,7.5,2022,"2022-06-13 11:20:50",6.14,0.71,6,4.75,5.54,1264,18,NA
"T",164,7.5,2022,"2022-06-13 10:12:50",2.15,0.71,5.9,4.22,5.1,530,14,NA
"L",165,7.5,2022,"2022-06-14 09:58:50",4.04,0.67,5.6,4.88,5.49,838,28,NA
"R",165,7.5,2022,"2022-06-14 09:28:50",5.35,0.71,5.9,4.68,5.51,943,18,NA
"T",165,7.5,2022,"2022-06-14 08:52:50",2.28,0.42,3.4,4.24,5.1,516,14,NA
"L",166,7.5,2022,"2022-06-15 10:52:50",4.19,0.55,4.6,4.91,5.489,498,28,"pH"
"R",166,7.5,2022,"2022-06-15 11:14:50",5.66,0.71,5.9,4.75,5.513,718,17,"pH"
"T",166,7.5,2022,"2022-06-15 11:47:50",1.94,0.7,5.7,4.24,5.102,207,14,"pH"
"L",167,7.5,2022,"2022-06-16 09:46:50",3.91,0.4,3.4,4.89,5.488,816,29,"pH"
"R",167,7.5,2022,"2022-06-16 10:09:50",6.94,0.68,5.7,4.83,5.516,1098,17,"pH"
"T",167,7.5,2022,"2022-06-16 10:45:50",1.79,0.67,5.5,4.24,5.104,481,15,"pH"
"L",168,7.5,2022,"2022-06-17 07:40:50",5.34,0.44,3.7,4.96,5.487,1049,26,"pH"
"R",168,7.5,2022,"2022-06-17 08:03:50",4,0.67,5.6,4.75,5.519,803,19,"pH"
"T",168,7.5,2022,"2022-06-17 08:34:50",1.79,0.65,5.3,4.23,5.106,480,14,"pH"
"L",169,7.5,2022,"2022-06-18 10:46:50",3.77,0.5,4.2,4.92,5.486,813,28,"pH"
"R",169,7.5,2022,"2022-06-18 11:08:50",3.96,0.68,5.7,4.81,5.522,796,18,"pH"
"T",169,7.5,2022,"2022-06-18 11:36:50",2.27,0.66,5.5,4.27,5.108,532,14,"pH"
"L",170,7.5,2022,"2022-06-19 10:02:50",4.45,0.34,2.8,4.91,5.485,909,29,"pH"
"R",170,7.5,2022,"2022-06-19 10:23:50",5.65,0.67,5.6,4.8,5.525,923,18,"pH"
"T",170,7.5,2022,"2022-06-19 10:53:50",1.88,0.61,5,4.24,5.11,473,14,"pH"
"L",171,7.5,2022,"2022-06-20 09:32:50",5.19,0.61,5.1,4.94,5.484,980,28,"pH"
"R",171,7.5,2022,"2022-06-20 10:05:50",6.76,0.74,6.2,4.96,5.528,1098,17,"pH"
"T",171,7.5,2022,"2022-06-20 09:05:50",2.03,0.35,2.9,4.25,5.112,491,14,"pH"
"L",172,7.5,2022,"2022-06-21 09:53:50",5.26,0.73,6.1,4.92,5.483,934,30,"pH"
"R",172,7.5,2022,"2022-06-21 09:23:50",3.27,0.69,5.7,4.55,5.531,650,20,"pH"
"T",172,7.5,2022,"2022-06-21 08:53:50",1.74,0.39,3.2,4.23,5.114,466,15,"pH"
"L",173,7.5,2022,"2022-06-22 09:19:50",6.36,0.72,6.05,5.02,5.482,1207,26,"pH"
"R",173,7.5,2022,"2022-06-22 08:53:50",21.06,0.725,6.05,4.96,5.534,2023,17,"pH"
"T",173,7.5,2022,"2022-06-22 10:36:50",2.48,0.76,6.2,4.26,5.116,552,14,"pH"
"L",174,7.5,2022,"2022-06-23 09:18:50",5.34,0.71,6,4.98,5.481,1079,29,"pH"
"R",174,7.5,2022,"2022-06-23 08:46:50",10.66,0.76,6.4,4.99,5.537,1383,17,"pH"
"T",174,7.5,2022,"2022-06-23 09:48:50",1.89,0.73,6,4.26,5.118,489,15,"pH"
"L",175,7.5,2022,"2022-06-24 09:50:50",5.95,0.71,6,5.03,5.48,1160,28,NA
"R",175,7.5,2022,"2022-06-24 09:23:50",16,0.83,7,4.99,5.54,1554,18,NA
"T",175,7.5,2022,"2022-06-24 08:51:50",1.98,0.45,3.7,4.23,5.12,532,15,NA
"L",176,7.5,2022,"2022-06-25 08:27:50",7.46,0.71,6,5.01,5.53,1390,29,NA
"R",176,7.5,2022,"2022-06-25 08:05:50",17.94,0.78,6.6,5.01,5.54,2022,17,NA
"T",176,7.5,2022,"2022-06-25 07:40:50",2.01,0.41,3.4,4.25,5.1,512,15,NA
"L",177,7.5,2022,"2022-06-26 10:19:50",4.95,0.69,5.8,5.02,5.54,1014,30,NA
"R",177,7.5,2022,"2022-06-26 09:52:50",11.02,0.73,6.1,5.05,5.51,1446,17,NA
"T",177,7.5,2022,"2022-06-26 09:25:50",2,0.68,5.6,4.26,5.18,656,15,NA
"L",178,7.5,2022,"2022-06-27 08:49:50",5.14,0.64,5.4,5,5.38,1122,30,NA
"R",178,7.5,2022,"2022-06-27 09:45:50",3.84,0.83,7,5.05,5.55,819,17.5,NA
"T",178,7.5,2022,"2022-06-27 09:17:50",2.13,0.71,5.9,4.26,5.18,545,15,NA
"L",179,7.5,2022,"2022-06-28 09:23:50",5.26,0.59,4.9,5.04,5.51,1030,30,NA
"R",179,7.5,2022,"2022-06-28 08:55:50",13.37,0.71,5.9,5.06,5.48,1461,18,NA
"T",179,7.5,2022,"2022-06-28 10:10:50",2.09,0.52,4.3,4.26,5.18,514,15,NA
"L",180,7.5,2022,"2022-06-29 09:31:50",5.75,0.42,3.5,5.04,5.5,1068,30,NA
"R",180,7.5,2022,"2022-06-29 09:57:50",7.63,0.72,6.1,5.09,5.55,1114,18,NA
"T",180,7.5,2022,"2022-06-29 08:55:50",2.1,0.37,3.1,4.27,5.14,520,14,NA
"L",181,7.5,2022,"2022-06-30 10:18:50",8.76,0.68,5.7,5.15,5.48,1708,26,NA
"R",181,7.5,2022,"2022-06-30 09:54:50",5.03,0.69,5.8,5.11,5.5,1001,18,NA
"T",181,7.5,2022,"2022-06-30 09:24:50",2.06,0.59,4.9,4.27,5.13,530,15,NA
"L",182,7.5,2022,"2022-07-01 10:26:50",12.89,0.74,6.2,5.16,5.44,1455,29,NA
"R",182,7.5,2022,"2022-07-01 09:34:50",3.73,0.74,6.2,4.94,5.46,766,19,NA
"T",182,7.5,2022,"2022-07-01 09:05:50",2.17,0.76,6.2,4.26,5.11,542,15,NA
"L",183,7.5,2022,"2022-07-02 09:32:50",5.2,0.74,6.2,5.16,5.52,1050,30,NA
"R",183,7.5,2022,"2022-07-02 09:02:50",5.06,0.71,5.9,4.93,5.47,878,19,NA
"T",183,7.5,2022,"2022-07-02 08:34:50",2.19,0.73,6,4.29,5.18,614,15,NA
"L",184,7.5,2022,"2022-07-03 11:05:50",5.6,0.74,6.2,5.1,5.51,1124,31,NA
"R",184,7.5,2022,"2022-07-03 10:45:50",7.26,0.76,6.4,5.16,5.44,998,18,NA
"T",184,7.5,2022,"2022-07-03 10:21:50",1.98,0.77,6.3,4.27,5.08,622,15,NA
"L",185,7.5,2022,NA,6.965,0.735,6.15,5.125,5.465,1427.5,30.5,NA
"R",185,7.5,2022,NA,15.85,0.765,6.4,5.205,5.455,1255.5,17.5,NA
"T",185,7.5,2022,NA,2.09,0.77,6.3,4.275,5.11,571.5,15,NA
"L",186,7.5,2022,"2022-07-05 08:58:50",8.33,0.73,6.1,5.15,5.42,1731,30,NA
"R",186,7.5,2022,"2022-07-05 09:53:50",24.44,0.77,6.4,5.25,5.47,1513,17,NA
"T",186,7.5,2022,"2022-07-05 09:25:50",2.2,0.77,6.3,4.28,5.14,521,15,NA
"L",187,7.5,2022,NA,7.145,0.735,6.15,5.125,5.47,1405,31,NA
"R",187,7.5,2022,NA,14.955,0.77,6.45,5.24,5.49,1194.5,17.5,NA
"T",187,7.5,2022,NA,2.22,0.765,6.3,4.275,5.135,535.5,15,NA
"L",188,7.5,2022,"2022-07-07 09:08:50",5.96,0.74,6.2,5.1,5.52,1079,32,NA
"R",188,7.5,2022,"2022-07-07 09:40:50",5.47,0.77,6.5,5.23,5.51,876,18,NA
"T",188,7.5,2022,"2022-07-07 08:44:50",2.24,0.76,6.3,4.27,5.13,550,15,NA
"L",189,7.5,2022,NA,5.545,0.74,6.2,5.115,5.54,1034,32,NA
"R",189,7.5,2022,NA,6.23,0.78,6.55,5.225,5.49,907.5,18,NA
"T",189,7.5,2022,NA,2.09,0.765,6.3,4.265,5.12,531.5,15,NA
"L",190,7.5,2022,"2022-07-09 10:01:50",5.13,0.74,6.2,5.13,5.56,989,32,NA
"R",190,7.5,2022,"2022-07-09 09:21:50",6.99,0.79,6.6,5.22,5.47,939,18,NA
"T",190,7.5,2022,"2022-07-09 08:53:50",1.94,0.77,6.3,4.26,5.11,513,15,NA
"L",191,7.5,2022,NA,6.12,0.735,6.15,5.185,5.53,1186,30.5,NA
"R",191,7.5,2022,NA,8.395,0.7775,6.525,5.3,5.415,1063,18,NA
"T",191,7.5,2022,NA,2.025,0.765,6.3,4.28,5.155,517.5,15,NA
"L",192,7.5,2022,"2022-07-11 11:39:50",7.11,0.73,6.1,5.24,5.5,1383,29,NA
"R",192,7.5,2022,"2022-07-11 09:31:50",9.8,0.765,6.45,5.38,5.36,1187,18,NA
"T",192,7.5,2022,"2022-07-11 12:12:50",2.11,0.76,6.3,4.3,5.2,522,15,NA
"L",193,7.5,2022,NA,6.585,0.73,6.1,5.225,5.535,1275,30.5,NA
"R",193,7.5,2022,NA,7.245,0.7525,6.375,5.345,5.435,982.5,18,NA
"T",193,7.5,2022,NA,2.185,0.76,6.3,4.305,5.255,525.5,15,NA
"L",194,7.5,2022,"2022-07-13 09:24:50",6.06,0.73,6.1,5.21,5.57,1167,32,NA
"R",194,7.5,2022,"2022-07-13 08:58:50",4.69,0.74,6.3,5.31,5.51,778,18,NA
"T",194,7.5,2022,"2022-07-13 10:05:50",2.26,0.76,6.3,4.31,5.31,529,15,NA
"L",195,7.5,2022,NA,7.01,0.735,6.15,5.25,5.58,1374,31.5,NA
"R",195,7.5,2022,NA,6.645,0.76,6.45,5.34,5.57,942.5,18,NA
"T",195,7.5,2022,NA,2.24,0.76,6.25,4.295,5.295,529.5,15.5,NA
"L",196,7.5,2022,"2022-07-15 09:15:50",7.96,0.74,6.2,5.29,5.59,1581,31,NA
"R",196,7.5,2022,"2022-07-15 09:36:50",8.6,0.78,6.6,5.37,5.63,1107,18,NA
"T",196,7.5,2022,"2022-07-15 10:15:50",2.22,0.76,6.2,4.28,5.28,530,16,NA
"L",197,7.5,2022,NA,8.095,0.74,6.2,5.285,5.585,1552.5,31,NA
"R",197,7.5,2022,NA,9.23,0.795,6.7,5.39,5.6,1121.5,18,NA
"T",197,7.5,2022,NA,2.165,0.76,6.2,4.285,5.3,521.5,16,NA
"L",198,7.5,2022,"2022-07-17 09:23:50",8.23,0.74,6.2,5.28,5.58,1524,31,NA
"R",198,7.5,2022,"2022-07-17 08:59:50",9.86,0.81,6.8,5.41,5.57,1136,18,NA
"T",198,7.5,2022,"2022-07-17 09:50:50",2.11,0.76,6.2,4.29,5.32,513,16,NA
"L",199,7.5,2022,NA,7.495,0.7375,6.175,5.295,5.5825,1430.25,31.25,NA
"R",199,7.5,2022,NA,9.96,0.83,7,5.46,5.58,1170.5,18,NA
"T",199,7.5,2022,NA,2.13,0.76,6.25,4.29,5.3,514,16,NA
"L",200,7.5,2022,NA,6.76,0.735,6.15,5.31,5.585,1336.5,31.5,NA
"R",200,7.5,2022,"2022-07-19 09:06:50",10.06,0.85,7.2,5.51,5.59,1205,18,NA
"T",200,7.5,2022,"2022-07-19 09:40:50",2.15,0.76,6.3,4.29,5.28,515,16,NA
"L",201,7.5,2022,NA,6.025,0.7325,6.125,5.325,5.5875,1242.75,31.75,NA
"R",201,7.5,2022,NA,6.41,0.785,6.65,5.41,5.585,919.5,18.5,NA
"T",201,7.5,2022,NA,2.16,0.76,6.3,4.3,5.305,514.5,16,NA
"L",202,7.5,2022,"2022-07-21 11:44:50",5.29,0.73,6.1,5.34,5.59,1149,32,NA
"R",202,7.5,2022,"2022-07-21 12:05:50",2.76,0.72,6.1,5.31,5.58,634,19,NA
"T",202,7.5,2022,"2022-07-21 12:36:50",2.17,0.76,6.3,4.31,5.33,514,16,NA
"L",203,7.5,2022,NA,5.975,0.73,6.1,5.415,5.66,1164,31,NA
"R",203,7.5,2022,NA,3.675,0.74,6.25,5.375,5.6,683,18.5,NA
"T",203,7.5,2022,NA,2.355,0.75,6.2,4.32,5.34,532,16,NA
"L",204,7.5,2022,"2022-07-23 09:36:50",6.66,0.73,6.1,5.49,5.73,1179,30,NA
"R",204,7.5,2022,"2022-07-23 09:13:50",4.59,0.76,6.4,5.44,5.62,732,18,NA
"T",204,7.5,2022,"2022-07-23 08:47:50",2.54,0.74,6.1,4.33,5.35,550,16,NA
"L",205,7.5,2022,NA,6.465,0.725,6.1,5.465,5.65,1149.5,30.5,NA
"R",205,7.5,2022,NA,3.86,0.74,6.25,5.465,5.625,691.5,18,NA
"T",205,7.5,2022,NA,2.39,0.75,6.15,4.33,5.34,589,16,NA
"L",206,7.5,2022,"2022-07-25 10:50:50",6.27,0.72,6.1,5.44,5.57,1120,31,NA
"R",206,7.5,2022,"2022-07-25 11:12:50",3.13,0.72,6.1,5.49,5.63,651,18,NA
"T",206,7.5,2022,"2022-07-25 10:27:50",2.24,0.76,6.2,4.33,5.33,628,16,NA
"L",207,7.5,2022,NA,6.1775,0.7125,6.025,5.435,5.6175,1097,31.5,NA
"R",207,7.5,2022,NA,3.265,0.71,6.025,5.4925,5.6575,657.25,18,NA
"T",207,7.5,2022,NA,2.1975,0.7525,6.15,4.3225,5.3725,615.25,16,NA
"L",208,7.5,2022,NA,6.085,0.705,5.95,5.43,5.665,1074,32,NA
"R",208,7.5,2022,NA,3.4,0.7,5.95,5.495,5.685,663.5,18,NA
"T",208,7.5,2022,NA,2.155,0.745,6.1,4.315,5.415,602.5,16,NA
"L",209,7.5,2022,NA,5.9925,0.6975,5.875,5.425,5.7125,1051,32.5,NA
"R",209,7.5,2022,NA,3.535,0.69,5.875,5.4975,5.7125,669.75,18,NA
"T",209,7.5,2022,NA,2.1125,0.7375,6.05,4.3075,5.4575,589.75,16,NA
"L",210,7.5,2022,"2022-07-29 09:26:50",5.9,0.69,5.8,5.42,5.76,1028,33,NA
"R",210,7.5,2022,"2022-07-29 09:04:50",3.67,0.68,5.8,5.5,5.74,676,18,NA
"T",210,7.5,2022,"2022-07-29 08:38:50",2.07,0.73,6,4.3,5.5,577,16,NA
"L",211,7.5,2022,NA,5.33,0.705,5.95,5.375,5.79,965,35,NA
"R",211,7.5,2022,NA,2.825,0.7,5.95,5.49,5.73,601.5,18,NA
"T",211,7.5,2022,NA,2.045,0.745,6.1,4.31,5.475,602,16,NA
"L",212,7.5,2022,"2022-07-31 13:09:50",4.76,0.72,6.1,5.33,5.82,902,37,NA
"R",212,7.5,2022,"2022-07-31 12:47:50",1.98,0.72,6.1,5.48,5.72,527,18,NA
"T",212,7.5,2022,"2022-07-31 12:18:50",2.02,0.76,6.2,4.32,5.45,627,16,NA
"L",213,7.5,2022,"2022-08-01 12:47:50",7.06,0.7,6,5.48,5.8,1167,33,NA
"R",213,7.5,2022,"2022-08-01 12:19:50",2.47,0.69,5.9,5.5,5.73,602,19,NA
"T",213,7.5,2022,"2022-08-01 11:53:50",2.13,0.74,6.1,4.31,5.56,599,16,NA
"L",214,7.5,2022,"2022-08-02 10:03:50",6.63,0.69,5.8,5.51,5.77,1184,34,NA
"R",214,7.5,2022,"2022-08-02 11:03:50",2.69,0.72,6.1,5.53,5.78,575,19,NA
"T",214,7.5,2022,"2022-08-02 10:35:50",2.11,0.73,6,4.31,5.49,487,16,NA
"L",215,7.5,2022,NA,6.975,0.705,5.95,5.52,5.88,1170.5,34,NA
"R",215,7.5,2022,NA,2.56,0.72,6.1,5.515,5.885,574.5,18.5,NA
"T",215,7.5,2022,NA,2.07,0.745,6.1,4.31,5.55,540,16.5,NA
"L",216,7.5,2022,"2022-08-04 14:37:50",7.32,0.72,6.1,5.53,5.99,1157,34,NA
"R",216,7.5,2022,"2022-08-04 14:14:50",2.43,0.72,6.1,5.5,5.99,574,18,NA
"T",216,7.5,2022,"2022-08-04 13:50:50",2.03,0.76,6.2,4.31,5.61,593,17,NA
"L",217,7.5,2022,NA,6.555,0.715,6.05,5.545,5.93,1077,34.5,NA
"R",217,7.5,2022,NA,2.655,0.72,6.1,5.49,5.905,590,18.5,NA
"T",217,7.5,2022,NA,2.12,0.755,6.2,4.335,5.56,602,16.5,NA
"L",218,7.5,2022,"2022-08-06 12:28:50",5.79,0.71,6,5.56,5.87,997,35,NA
"R",218,7.5,2022,"2022-08-06 12:03:50",2.88,0.72,6.1,5.48,5.82,606,19,NA
"T",218,7.5,2022,"2022-08-06 11:34:50",2.21,0.75,6.2,4.36,5.51,611,16,NA
"L",219,7.5,2022,NA,5.715,0.715,6.05,5.525,5.865,987,36,NA
"R",219,7.5,2022,NA,2.99,0.72,6.1,5.49,5.825,613,19,NA
"T",219,7.5,2022,NA,2.21,0.755,6.2,4.34,5.53,616,16.5,NA
"L",220,7.5,2022,"2022-08-08 09:37:50",5.64,0.72,6.1,5.49,5.86,977,37,NA
"R",220,7.5,2022,"2022-08-08 10:03:50",3.1,0.72,6.1,5.5,5.83,620,19,NA
"T",220,7.5,2022,"2022-08-08 09:03:50",2.21,0.76,6.2,4.32,5.55,621,17,NA
"L",153,7.75,2022,NA,3.145,0.74,6.2,4.75,5.205,776.5,28,NA
"R",153,7.75,2022,NA,6.91,0.75,6.2,4.395,5.18,1184.5,19.5,NA
"T",153,7.75,2022,NA,2.77,0.75,6.2,4.21,4.93,572,14,NA
"L",154,7.75,2022,NA,3.235,0.73,6.1,4.775,5.4475,773.5,28.5,NA
"R",154,7.75,2022,NA,3.495,0.7,5.8,4.37,5.5075,841.5,20.5,NA
"T",154,7.75,2022,NA,2.21,0.74,6.1,4.23,4.9525,533,14,NA
"L",155,7.75,2022,NA,3.19,0.72,6,4.78,5.69,722,26,NA
"R",155,7.75,2022,NA,4.175,0.75,6.2,4.375,5.835,807,19.5,NA
"T",155,7.75,2022,NA,2.26,0.71,5.9,4.22,4.975,591,14,NA
"L",156,7.75,2022,NA,3.285,0.72,6,4.78,5.56,727.5,28,NA
"R",156,7.75,2022,NA,4.52,0.74,6.1,4.455,5.61,835.5,20,NA
"T",156,7.75,2022,NA,2.13,0.47,3.8,4.2,4.9975,648,14,NA
"L",157,7.75,2022,NA,2.91,0.715,5.95,4.8,5.415,715.5,29.5,NA
"R",157,7.75,2022,NA,6.355,0.745,6.15,4.475,5.585,1130.5,19.5,NA
"T",157,7.75,2022,NA,2.03,0.44,3.6,4.2,5.02,630,14,NA
"L",158,7.75,2022,NA,3.06,0.705,5.9,4.815,5.415,376,27,NA
"R",158,7.75,2022,NA,4.95,0.725,6.05,4.56,5.49,613.5,18.5,NA
"T",158,7.75,2022,NA,2.02,0.44,3.7,4.24,5.16,221,14,NA
"L",159,7.75,2022,NA,3.53,0.67,5.6,4.83,5.445,768.5,28,NA
"R",159,7.75,2022,NA,7.53,0.435,3.65,4.56,5.4,1288.5,19,NA
"T",159,7.75,2022,NA,1.95,0.62,5.1,4.23,5.23,547,14,NA
"L",160,7.75,2022,NA,3.27,0.415,3.45,4.81,5.31,731.5,29,NA
"R",160,7.75,2022,NA,4.89,0.67,5.55,4.525,5.45,864,19,NA
"T",160,7.75,2022,NA,1.94,0.51,4.2,4.24,5.12,507,14,NA
"L",161,7.75,2022,NA,3.3,0.735,6.15,4.85,5.36,743,28.5,NA
"R",161,7.75,2022,NA,5.525,0.73,6.05,4.53,5.395,974.5,19,NA
"T",161,7.75,2022,NA,1.92,0.75,6.2,4.22,5.08,509,14,NA
"L",162,7.75,2022,NA,3.965,0.635,5.35,4.84,5.385,819.5,29,NA
"R",162,7.75,2022,NA,11.53,0.705,5.85,4.61,5.47,1400,19,NA
"T",162,7.75,2022,NA,2.01,0.73,6,4.22,5.18,505,14,NA
"L",163,7.75,2022,NA,3.425,0.71,5.95,4.845,5.4,743,29,NA
"R",163,7.75,2022,NA,5.51,0.485,4.1,4.685,5.31,1012,18.5,NA
"T",163,7.75,2022,NA,2.41,0.73,6,4.22,5.14,572,14,NA
"L",164,7.75,2022,NA,9.6,0.69,5.85,5.005,5.48,988,22,NA
